id;data_pagamento;valor;plano_id;qtde_meses_pagos
3867;26/04/2018;R$ 185,00;2;1
3868;04/07/2018;R$ 1110,00;2;6
3868;04/12/2017;R$ 555,00;2;3
3868;03/04/2019;R$ 185,00;2;1
3868;03/08/2017;R$ 185,00;2;1
3868;03/06/2019;R$ 185,00;2;1
3868;03/11/2016;R$ 185,00;2;1
3868;03/01/2017;R$ 185,00;2;1
3868;02/05/2017;R$ 185,00;2;1
3868;03/07/2017;R$ 185,00;2;1
3868;04/01/2019;R$ 185,00;2;1
3868;04/04/2018;R$ 555,00;2;3
3868;03/06/2017;R$ 185,00;2;1
3868;04/02/2019;R$ 185,00;2;1
3868;04/02/2017;R$ 185,00;2;1
3868;04/03/2019;R$ 185,00;2;1
3868;02/10/2017;R$ 185,00;2;1
3868;04/11/2017;R$ 185,00;2;1
3868;04/07/2019;R$ 555,00;2;3
3868;03/03/2017;R$ 185,00;2;1
3868;04/05/2019;R$ 185,00;2;1
3868;02/09/2016;R$ 185,00;2;1
3868;01/12/2016;R$ 185,00;2;1
3868;02/03/2018;R$ 185,00;2;1
3868;03/09/2017;R$ 185,00;2;1
3869;03/06/2017;R$ 600,00;1;6
3869;03/12/2016;R$ 300,00;1;3
3869;02/11/2018;R$ 300,00;1;3
3869;02/08/2018;R$ 100,00;1;1
3869;02/07/2019;R$ 300,00;1;3
3869;02/02/2018;R$ 600,00;1;6
3869;04/09/2016;R$ 100,00;1;1
3869;05/12/2017;R$ 100,00;1;1
3869;05/11/2016;R$ 100,00;1;1
3869;05/04/2017;R$ 100,00;1;1
3869;05/02/2019;R$ 300,00;1;3
3869;05/10/2016;R$ 100,00;1;1
3869;04/01/2018;R$ 100,00;1;1
3869;05/03/2017;R$ 100,00;1;1
3869;04/05/2017;R$ 100,00;1;1
3869;04/10/2018;R$ 100,00;1;1
3869;05/09/2018;R$ 100,00;1;1
3869;03/06/2019;R$ 100,00;1;1
3869;04/05/2019;R$ 100,00;1;1
3870;14/06/2017;R$ 300,00;1;3
3870;14/07/2018;R$ 600,00;1;6
3870;13/05/2019;R$ 300,00;1;3
3870;15/05/2018;R$ 100,00;1;1
3870;14/10/2017;R$ 600,00;1;6
3870;14/11/2016;R$ 300,00;1;3
3870;14/02/2019;R$ 300,00;1;3
3870;13/03/2017;R$ 100,00;1;1
3870;13/01/2019;R$ 100,00;1;1
3870;13/05/2017;R$ 100,00;1;1
3870;13/09/2016;R$ 100,00;1;1
3870;14/06/2018;R$ 100,00;1;1
3870;14/09/2017;R$ 100,00;1;1
3870;12/02/2017;R$ 100,00;1;1
3870;13/04/2017;R$ 100,00;1;1
3871;17/09/2018;R$ 250,00;3;1
3871;18/10/2017;R$ 1500,00;3;6
3871;19/06/2019;R$ 1500,00;3;6
3871;19/04/2017;R$ 750,00;3;3
3871;20/04/2018;R$ 250,00;3;1
3871;19/12/2016;R$ 250,00;3;1
3871;18/09/2017;R$ 250,00;3;1
3871;20/12/2018;R$ 250,00;3;1
3871;18/04/2019;R$ 250,00;3;1
3871;18/03/2017;R$ 250,00;3;1
3871;20/09/2016;R$ 250,00;3;1
3871;21/08/2018;R$ 250,00;3;1
3871;21/11/2016;R$ 250,00;3;1
3871;20/11/2018;R$ 250,00;3;1
3871;21/10/2016;R$ 250,00;3;1
3871;20/08/2017;R$ 250,00;3;1
3871;21/05/2018;R$ 250,00;3;1
3871;21/02/2017;R$ 250,00;3;1
3871;20/07/2017;R$ 250,00;3;1
3871;20/06/2018;R$ 250,00;3;1
3871;21/10/2018;R$ 250,00;3;1
3871;19/02/2019;R$ 250,00;3;1
3871;20/01/2017;R$ 250,00;3;1
3871;19/01/2019;R$ 250,00;3;1
3871;21/07/2018;R$ 250,00;3;1
3872;03/12/2018;R$ 300,00;1;3
3872;04/10/2017;R$ 100,00;1;1
3872;03/09/2018;R$ 300,00;1;3
3872;05/03/2019;R$ 100,00;1;1
3872;05/05/2017;R$ 100,00;1;1
3872;04/06/2017;R$ 100,00;1;1
3872;04/02/2018;R$ 600,00;1;6
3872;06/12/2017;R$ 100,00;1;1
3872;05/12/2016;R$ 100,00;1;1
3872;05/05/2019;R$ 100,00;1;1
3872;05/06/2019;R$ 100,00;1;1
3872;04/07/2019;R$ 100,00;1;1
3872;05/10/2016;R$ 100,00;1;1
3872;06/01/2018;R$ 100,00;1;1
3872;04/02/2017;R$ 100,00;1;1
3872;05/09/2016;R$ 100,00;1;1
3872;06/11/2016;R$ 100,00;1;1
3872;06/07/2017;R$ 100,00;1;1
3872;05/11/2017;R$ 100,00;1;1
3872;06/03/2017;R$ 100,00;1;1
3872;05/01/2017;R$ 100,00;1;1
3872;05/04/2017;R$ 100,00;1;1
3872;05/09/2017;R$ 100,00;1;1
3872;04/08/2018;R$ 100,00;1;1
3873;20/09/2017;R$ 2394,00;4;6
3873;20/12/2018;R$ 1197,00;4;3
3873;21/03/2017;R$ 2394,00;4;6
3873;21/01/2017;R$ 399,00;4;1
3873;20/03/2019;R$ 2394,00;4;6
3873;05/04/2018;R$ 1500,00;3;6
3873;22/10/2016;R$ 399,00;4;1
3873;23/12/2016;R$ 399,00;4;1
3873;21/10/2018;R$ 399,00;4;1
3873;21/09/2016;R$ 399,00;4;1
3873;22/03/2018;R$ 399,00;4;1
3874;03/01/2017;R$ 750,00;3;3
3874;02/07/2017;R$ 1500,00;3;6
3874;02/09/2018;R$ 250,00;3;1
3874;02/12/2018;R$ 750,00;3;3
3874;04/03/2019;R$ 1500,00;3;6
3874;03/01/2018;R$ 1500,00;3;6
3874;02/11/2016;R$ 250,00;3;1
3874;02/08/2018;R$ 250,00;3;1
3874;01/07/2018;R$ 250,00;3;1
3874;01/04/2017;R$ 750,00;3;3
3874;02/11/2018;R$ 250,00;3;1
3874;01/10/2016;R$ 250,00;3;1
3874;01/10/2018;R$ 250,00;3;1
3874;01/09/2016;R$ 250,00;3;1
3874;01/12/2016;R$ 250,00;3;1
3875;12/04/2019;R$ 1197,00;4;3
3875;13/06/2018;R$ 2394,00;4;6
3875;13/09/2017;R$ 1197,00;4;3
3875;12/06/2017;R$ 399,00;4;1
3875;13/12/2016;R$ 1197,00;4;3
3875;13/07/2017;R$ 399,00;4;1
3875;13/01/2018;R$ 399,00;4;1
3875;12/07/2019;R$ 1197,00;4;3
3875;13/03/2018;R$ 1197,00;4;3
3875;13/03/2017;R$ 1197,00;4;3
3875;12/10/2016;R$ 399,00;4;1
3875;12/02/2018;R$ 399,00;4;1
3875;12/12/2018;R$ 399,00;4;1
3875;12/03/2019;R$ 399,00;4;1
3875;13/08/2017;R$ 399,00;4;1
3875;11/11/2016;R$ 399,00;4;1
3875;13/12/2017;R$ 399,00;4;1
3875;12/02/2019;R$ 399,00;4;1
3875;12/01/2019;R$ 399,00;4;1
3875;11/09/2016;R$ 399,00;4;1
3876;16/11/2018;R$ 1500,00;3;6
3876;17/09/2017;R$ 250,00;3;1
3876;18/10/2017;R$ 250,00;3;1
3876;16/02/2017;R$ 1500,00;3;6
3876;16/06/2019;R$ 250,00;3;1
3876;15/06/2018;R$ 250,00;3;1
3876;15/11/2016;R$ 250,00;3;1
3876;16/08/2018;R$ 250,00;3;1
3876;15/07/2019;R$ 750,00;3;3
3876;14/01/2018;R$ 250,00;3;1
3876;15/02/2018;R$ 750,00;3;3
3876;16/12/2017;R$ 250,00;3;1
3876;16/07/2018;R$ 250,00;3;1
3876;14/09/2016;R$ 250,00;3;1
3876;13/01/2017;R$ 250,00;3;1
3876;14/08/2017;R$ 250,00;3;1
3876;13/12/2016;R$ 250,00;3;1
3876;14/05/2018;R$ 250,00;3;1
3876;14/10/2018;R$ 250,00;3;1
3876;14/11/2017;R$ 250,00;3;1
3876;13/10/2016;R$ 250,00;3;1
3876;14/09/2018;R$ 250,00;3;1
3877;12/07/2019;R$ 600,00;1;6
3878;26/01/2019;R$ 1110,00;2;6
3878;27/10/2018;R$ 185,00;2;1
3878;27/01/2018;R$ 185,00;2;1
3878;27/06/2017;R$ 555,00;2;3
3878;27/07/2019;R$ 1110,00;2;6
3878;27/03/2018;R$ 555,00;2;3
3878;27/03/2017;R$ 555,00;2;3
3878;27/12/2018;R$ 185,00;2;1
3878;27/11/2018;R$ 185,00;2;1
3878;27/10/2016;R$ 185,00;2;1
3878;27/07/2018;R$ 185,00;2;1
3878;27/08/2018;R$ 185,00;2;1
3878;27/09/2016;R$ 185,00;2;1
3878;27/01/2017;R$ 185,00;2;1
3878;27/02/2018;R$ 185,00;2;1
3878;27/02/2017;R$ 185,00;2;1
3878;27/09/2017;R$ 555,00;2;3
3878;27/11/2016;R$ 185,00;2;1
3878;27/12/2017;R$ 185,00;2;1
3878;27/06/2018;R$ 185,00;2;1
3878;27/09/2018;R$ 185,00;2;1
3879;26/10/2018;R$ 600,00;1;6
3879;27/11/2016;R$ 100,00;1;1
3879;27/01/2018;R$ 600,00;1;6
3879;27/04/2017;R$ 300,00;1;3
3879;27/06/2019;R$ 300,00;1;3
3879;27/08/2018;R$ 100,00;1;1
3879;27/07/2018;R$ 100,00;1;1
3879;27/10/2016;R$ 100,00;1;1
3879;27/04/2019;R$ 100,00;1;1
3879;27/01/2017;R$ 300,00;1;3
3879;27/12/2017;R$ 100,00;1;1
3879;27/09/2017;R$ 100,00;1;1
3879;27/07/2017;R$ 100,00;1;1
3879;27/09/2018;R$ 100,00;1;1
3879;27/09/2016;R$ 100,00;1;1
3879;27/12/2016;R$ 100,00;1;1
3879;27/10/2017;R$ 100,00;1;1
3880;07/04/2018;R$ 1500,00;3;6
3880;06/04/2017;R$ 250,00;3;1
3880;07/01/2019;R$ 1500,00;3;6
3880;06/02/2018;R$ 250,00;3;1
3880;08/01/2018;R$ 399,00;4;1
3880;05/03/2017;R$ 250,00;3;1
3880;04/12/2016;R$ 250,00;3;1
3880;03/08/2017;R$ 750,00;3;3
3880;03/03/2018;R$ 250,00;3;1
3880;03/10/2016;R$ 250,00;3;1
3880;03/02/2017;R$ 250,00;3;1
3880;03/12/2018;R$ 250,00;3;1
3880;03/09/2016;R$ 250,00;3;1
3880;02/05/2017;R$ 750,00;3;3
3880;02/01/2017;R$ 250,00;3;1
3880;04/12/2017;R$ 250,00;3;1
3880;02/11/2017;R$ 250,00;3;1
3880;02/11/2016;R$ 250,00;3;1
3880;02/11/2018;R$ 250,00;3;1
3880;02/07/2019;R$ 250,00;3;1
3881;08/06/2017;R$ 300,00;1;3
3881;08/03/2019;R$ 100,00;1;1
3881;07/04/2017;R$ 100,00;1;1
3881;07/05/2018;R$ 100,00;1;1
3881;06/06/2018;R$ 600,00;1;6
3881;06/12/2017;R$ 100,00;1;1
3881;07/02/2019;R$ 100,00;1;1
3881;06/11/2016;R$ 100,00;1;1
3881;05/05/2019;R$ 600,00;1;6
3881;06/12/2016;R$ 100,00;1;1
3881;07/01/2018;R$ 100,00;1;1
3881;06/02/2018;R$ 300,00;1;3
3881;05/01/2017;R$ 100,00;1;1
3881;06/09/2017;R$ 300,00;1;3
3881;05/10/2016;R$ 100,00;1;1
3881;06/12/2018;R$ 100,00;1;1
3881;04/01/2019;R$ 100,00;1;1
3881;05/05/2017;R$ 100,00;1;1
3881;04/04/2019;R$ 100,00;1;1
3881;04/02/2017;R$ 100,00;1;1
3881;06/03/2017;R$ 100,00;1;1
3882;23/09/2018;R$ 2394,00;4;6
3882;22/02/2018;R$ 2394,00;4;6
3882;21/06/2017;R$ 1197,00;4;3
3882;20/02/2017;R$ 399,00;4;1
3882;20/09/2016;R$ 399,00;4;1
3882;20/01/2017;R$ 399,00;4;1
3882;19/09/2017;R$ 399,00;4;1
3882;20/04/2019;R$ 1197,00;4;3
3882;21/03/2017;R$ 399,00;4;1
3882;19/12/2016;R$ 399,00;4;1
3882;20/12/2017;R$ 399,00;4;1
3882;19/01/2018;R$ 399,00;4;1
3882;21/11/2016;R$ 399,00;4;1
3882;21/11/2017;R$ 399,00;4;1
3882;21/03/2019;R$ 399,00;4;1
3882;20/08/2018;R$ 399,00;4;1
3882;20/10/2017;R$ 399,00;4;1
3882;20/05/2017;R$ 399,00;4;1
3882;21/10/2016;R$ 399,00;4;1
3883;10/02/2019;R$ 250,00;3;1
3883;11/03/2019;R$ 250,00;3;1
3883;09/12/2017;R$ 250,00;3;1
3883;09/03/2018;R$ 250,00;3;1
3883;10/05/2017;R$ 750,00;3;3
3883;11/10/2018;R$ 750,00;3;3
3883;10/10/2016;R$ 250,00;3;1
3883;11/07/2019;R$ 750,00;3;3
3883;10/04/2018;R$ 750,00;3;3
3883;10/09/2017;R$ 250,00;3;1
3883;10/12/2016;R$ 750,00;3;3
3883;11/03/2017;R$ 250,00;3;1
3883;09/08/2018;R$ 250,00;3;1
3883;11/07/2018;R$ 250,00;3;1
3883;11/11/2016;R$ 250,00;3;1
3883;10/04/2019;R$ 250,00;3;1
3883;09/10/2017;R$ 250,00;3;1
3883;11/05/2019;R$ 250,00;3;1
3883;11/11/2017;R$ 250,00;3;1
3883;11/02/2018;R$ 250,00;3;1
3883;09/04/2017;R$ 250,00;3;1
3883;11/09/2018;R$ 250,00;3;1
3883;11/01/2019;R$ 250,00;3;1
3883;09/08/2017;R$ 250,00;3;1
3883;11/09/2016;R$ 250,00;3;1
3884;24/10/2017;R$ 399,00;4;1
3884;24/01/2018;R$ 399,00;4;1
3884;25/07/2019;R$ 1197,00;4;3
3884;24/01/2019;R$ 2394,00;4;6
3884;25/03/2017;R$ 399,00;4;1
3884;24/02/2018;R$ 1197,00;4;3
3884;26/04/2017;R$ 1197,00;4;3
3884;24/10/2018;R$ 1197,00;4;3
3884;24/07/2018;R$ 399,00;4;1
3884;26/07/2017;R$ 1197,00;4;3
3884;26/12/2016;R$ 1197,00;4;3
3884;26/11/2016;R$ 399,00;4;1
3884;26/09/2016;R$ 399,00;4;1
3884;26/12/2017;R$ 399,00;4;1
3884;25/06/2018;R$ 399,00;4;1
3884;27/11/2017;R$ 399,00;4;1
3884;25/08/2018;R$ 399,00;4;1
3884;26/09/2018;R$ 399,00;4;1
3884;25/05/2018;R$ 399,00;4;1
3885;09/09/2018;R$ 100,00;1;1
3885;10/04/2017;R$ 100,00;1;1
3885;09/08/2018;R$ 100,00;1;1
3885;11/12/2016;R$ 300,00;1;3
3885;11/01/2019;R$ 300,00;1;3
3885;10/03/2017;R$ 100,00;1;1
3885;11/10/2018;R$ 100,00;1;1
3885;10/05/2019;R$ 100,00;1;1
3885;10/07/2019;R$ 100,00;1;1
3885;12/10/2016;R$ 100,00;1;1
3885;11/09/2017;R$ 300,00;1;3
3885;13/05/2018;R$ 300,00;1;3
3885;11/01/2018;R$ 300,00;1;3
3885;13/08/2017;R$ 100,00;1;1
3885;12/04/2019;R$ 100,00;1;1
3885;12/09/2016;R$ 100,00;1;1
3885;12/04/2018;R$ 100,00;1;1
3885;12/05/2017;R$ 300,00;1;3
3885;13/12/2018;R$ 100,00;1;1
3885;12/06/2019;R$ 100,00;1;1
3885;11/12/2017;R$ 100,00;1;1
3885;12/11/2016;R$ 100,00;1;1
3885;11/11/2018;R$ 100,00;1;1
3886;08/04/2017;R$ 600,00;1;6
3886;08/04/2018;R$ 600,00;1;6
3886;09/10/2018;R$ 600,00;1;6
3886;07/07/2019;R$ 100,00;1;1
3886;09/10/2017;R$ 100,00;1;1
3886;09/04/2019;R$ 300,00;1;3
3886;03/03/2017;R$ 250,00;3;1
3886;03/11/2016;R$ 750,00;3;3
3886;04/02/2018;R$ 250,00;3;1
3886;04/11/2017;R$ 750,00;3;3
3886;03/02/2017;R$ 250,00;3;1
3886;04/10/2016;R$ 250,00;3;1
3886;03/03/2018;R$ 250,00;3;1
3886;05/09/2016;R$ 250,00;3;1
3887;27/07/2019;R$ 750,00;3;3
3888;07/02/2018;R$ 1197,00;4;3
3888;06/06/2017;R$ 2394,00;4;6
3888;06/12/2017;R$ 399,00;4;1
3888;06/02/2019;R$ 399,00;4;1
3888;05/05/2018;R$ 1197,00;4;3
3888;07/01/2017;R$ 399,00;4;1
3888;06/10/2018;R$ 399,00;4;1
3888;08/09/2018;R$ 399,00;4;1
3888;07/04/2017;R$ 399,00;4;1
3888;08/05/2019;R$ 2394,00;4;6
3888;08/08/2018;R$ 399,00;4;1
3888;07/11/2018;R$ 399,00;4;1
3888;07/05/2017;R$ 399,00;4;1
3888;08/04/2019;R$ 399,00;4;1
3888;08/12/2018;R$ 399,00;4;1
3888;06/12/2016;R$ 399,00;4;1
3888;06/03/2017;R$ 399,00;4;1
3888;05/02/2017;R$ 399,00;4;1
3888;05/01/2019;R$ 399,00;4;1
3888;06/01/2018;R$ 399,00;4;1
3888;06/03/2019;R$ 399,00;4;1
3888;05/10/2016;R$ 399,00;4;1
3889;08/01/2018;R$ 399,00;4;1
3889;07/06/2019;R$ 1197,00;4;3
3889;08/10/2017;R$ 399,00;4;1
3889;08/08/2018;R$ 1197,00;4;3
3889;09/05/2019;R$ 399,00;4;1
3889;07/04/2019;R$ 399,00;4;1
3889;09/05/2017;R$ 1197,00;4;3
3889;09/02/2018;R$ 399,00;4;1
3889;09/12/2018;R$ 1197,00;4;3
3889;10/03/2017;R$ 399,00;4;1
3889;10/05/2018;R$ 1197,00;4;3
3889;09/11/2016;R$ 399,00;4;1
3889;10/12/2016;R$ 399,00;4;1
3889;08/10/2016;R$ 399,00;4;1
3889;08/09/2017;R$ 399,00;4;1
3889;07/12/2017;R$ 399,00;4;1
3889;07/04/2017;R$ 399,00;4;1
3889;07/02/2017;R$ 399,00;4;1
3889;09/03/2019;R$ 399,00;4;1
3889;07/11/2018;R$ 399,00;4;1
3889;09/01/2017;R$ 399,00;4;1
3889;08/04/2018;R$ 399,00;4;1
3889;08/03/2018;R$ 399,00;4;1
3890;19/07/2018;R$ 1110,00;2;6
3890;19/03/2018;R$ 185,00;2;1
3890;19/02/2018;R$ 185,00;2;1
3890;20/01/2019;R$ 1110,00;2;6
3890;19/03/2017;R$ 555,00;2;3
3890;20/05/2018;R$ 185,00;2;1
3890;19/11/2016;R$ 185,00;2;1
3890;18/07/2017;R$ 185,00;2;1
3890;18/06/2018;R$ 185,00;2;1
3890;18/12/2017;R$ 185,00;2;1
3890;19/06/2017;R$ 185,00;2;1
3890;18/08/2017;R$ 555,00;2;3
3890;18/01/2017;R$ 185,00;2;1
3890;18/07/2019;R$ 185,00;2;1
3890;09/11/2017;R$ 185,00;2;1
3890;19/01/2018;R$ 185,00;2;1
3890;18/12/2016;R$ 185,00;2;1
3890;18/04/2018;R$ 185,00;2;1
3890;19/10/2016;R$ 185,00;2;1
3891;02/07/2019;R$ 100,00;1;1
3891;01/08/2018;R$ 100,00;1;1
3891;01/04/2017;R$ 600,00;1;6
3891;01/12/2017;R$ 100,00;1;1
3891;01/01/2019;R$ 300,00;1;3
3891;01/04/2018;R$ 100,00;1;1
3891;01/04/2019;R$ 300,00;1;3
3891;01/09/2018;R$ 100,00;1;1
3891;01/12/2016;R$ 300,00;1;3
3891;01/01/2018;R$ 300,00;1;3
3891;01/10/2018;R$ 100,00;1;1
3891;01/05/2018;R$ 100,00;1;1
3891;01/10/2016;R$ 100,00;1;1
3891;01/07/2018;R$ 100,00;1;1
3891;01/11/2018;R$ 100,00;1;1
3891;01/11/2016;R$ 100,00;1;1
3891;01/11/2017;R$ 100,00;1;1
3891;01/09/2016;R$ 100,00;1;1
3891;01/03/2017;R$ 100,00;1;1
3891;01/06/2018;R$ 100,00;1;1
3891;01/12/2018;R$ 100,00;1;1
3892;26/11/2016;R$ 300,00;1;3
3892;27/02/2017;R$ 600,00;1;6
3892;27/09/2018;R$ 300,00;1;3
3892;25/12/2017;R$ 300,00;1;3
3892;26/03/2019;R$ 100,00;1;1
3892;26/06/2018;R$ 300,00;1;3
3892;26/10/2016;R$ 100,00;1;1
3892;27/07/2019;R$ 300,00;1;3
3892;27/10/2017;R$ 100,00;1;1
3892;26/09/2016;R$ 100,00;1;1
3892;26/03/2018;R$ 300,00;1;3
3892;27/05/2019;R$ 100,00;1;1
3892;25/06/2019;R$ 100,00;1;1
3892;25/02/2019;R$ 100,00;1;1
3892;26/08/2017;R$ 100,00;1;1
3892;26/04/2019;R$ 100,00;1;1
3892;25/01/2019;R$ 100,00;1;1
3892;26/11/2017;R$ 100,00;1;1
3892;27/12/2018;R$ 100,00;1;1
3893;09/02/2018;R$ 300,00;1;3
3893;09/01/2019;R$ 300,00;1;3
3893;08/09/2018;R$ 300,00;1;3
3893;10/04/2017;R$ 600,00;1;6
3893;11/12/2016;R$ 300,00;1;3
3893;11/06/2018;R$ 300,00;1;3
3893;12/11/2017;R$ 100,00;1;1
3893;10/06/2019;R$ 300,00;1;3
3893;11/12/2018;R$ 100,00;1;1
3893;10/05/2019;R$ 100,00;1;1
3893;11/05/2018;R$ 100,00;1;1
3893;11/09/2016;R$ 100,00;1;1
3893;10/01/2018;R$ 100,00;1;1
3893;10/11/2016;R$ 100,00;1;1
3893;10/03/2017;R$ 100,00;1;1
3893;11/12/2017;R$ 100,00;1;1
3893;12/10/2016;R$ 100,00;1;1
3894;01/07/2018;R$ 1500,00;3;6
3894;01/05/2018;R$ 250,00;3;1
3894;01/04/2018;R$ 250,00;3;1
3894;01/08/2017;R$ 250,00;3;1
3894;01/01/2018;R$ 250,00;3;1
3894;01/06/2018;R$ 250,00;3;1
3894;13/06/2019;R$ 1110,00;2;6
3894;01/01/2019;R$ 750,00;3;3
3894;01/05/2019;R$ 250,00;3;1
3894;01/05/2017;R$ 750,00;3;3
3894;01/01/2017;R$ 750,00;3;3
3894;01/04/2017;R$ 250,00;3;1
3894;01/03/2018;R$ 250,00;3;1
3894;01/12/2017;R$ 250,00;3;1
3894;01/11/2017;R$ 250,00;3;1
3894;01/10/2016;R$ 250,00;3;1
3894;01/02/2018;R$ 250,00;3;1
3894;01/11/2016;R$ 250,00;3;1
3894;01/09/2016;R$ 250,00;3;1
3894;01/09/2017;R$ 250,00;3;1
3894;01/12/2016;R$ 250,00;3;1
3895;11/12/2016;R$ 250,00;3;1
3895;11/10/2018;R$ 750,00;3;3
3895;10/04/2018;R$ 750,00;3;3
3895;12/03/2017;R$ 250,00;3;1
3895;12/01/2019;R$ 750,00;3;3
3895;10/07/2017;R$ 1500,00;3;6
3895;10/05/2019;R$ 1500,00;3;6
3895;10/09/2016;R$ 250,00;3;1
3895;09/04/2017;R$ 250,00;3;1
3895;10/03/2018;R$ 250,00;3;1
3895;11/07/2018;R$ 750,00;3;3
3895;10/04/2019;R$ 250,00;3;1
3895;09/10/2016;R$ 250,00;3;1
3895;10/05/2017;R$ 250,00;3;1
3895;10/02/2018;R$ 250,00;3;1
3895;09/02/2017;R$ 250,00;3;1
3895;10/01/2018;R$ 250,00;3;1
3895;09/11/2016;R$ 250,00;3;1
3895;09/06/2017;R$ 250,00;3;1
3895;11/01/2017;R$ 250,00;3;1
3896;13/05/2017;R$ 1197,00;4;3
3896;14/06/2018;R$ 2394,00;4;6
3896;12/12/2018;R$ 399,00;4;1
3896;12/04/2018;R$ 399,00;4;1
3896;12/02/2019;R$ 399,00;4;1
3896;12/11/2017;R$ 1197,00;4;3
3896;14/03/2017;R$ 399,00;4;1
3896;14/12/2016;R$ 1197,00;4;3
3896;13/05/2019;R$ 2394,00;4;6
3896;15/05/2018;R$ 399,00;4;1
3896;13/09/2016;R$ 399,00;4;1
3896;13/08/2017;R$ 399,00;4;1
3896;12/04/2017;R$ 399,00;4;1
3896;14/03/2019;R$ 399,00;4;1
3896;14/09/2017;R$ 399,00;4;1
3896;14/02/2018;R$ 399,00;4;1
3896;13/11/2016;R$ 399,00;4;1
3896;14/01/2019;R$ 399,00;4;1
3896;13/03/2018;R$ 399,00;4;1
3896;12/10/2017;R$ 399,00;4;1
3896;12/10/2016;R$ 399,00;4;1
3896;14/04/2019;R$ 399,00;4;1
3897;09/11/2017;R$ 555,00;2;3
3897;09/03/2019;R$ 1110,00;2;6
3897;09/02/2018;R$ 185,00;2;1
3897;08/05/2017;R$ 1110,00;2;6
3897;07/10/2018;R$ 185,00;2;1
3897;09/04/2018;R$ 1110,00;2;6
3897;07/12/2016;R$ 555,00;2;3
3897;07/10/2016;R$ 185,00;2;1
3897;06/12/2018;R$ 555,00;2;3
3897;07/09/2016;R$ 185,00;2;1
3897;08/04/2017;R$ 185,00;2;1
3897;08/03/2017;R$ 185,00;2;1
3897;06/11/2018;R$ 185,00;2;1
3897;06/11/2016;R$ 185,00;2;1
3898;08/07/2019;R$ 1110,00;2;6
3898;07/10/2016;R$ 185,00;2;1
3898;06/05/2018;R$ 555,00;2;3
3898;06/07/2017;R$ 1110,00;2;6
3898;08/02/2017;R$ 185,00;2;1
3898;06/09/2016;R$ 185,00;2;1
3898;06/01/2017;R$ 185,00;2;1
3898;06/09/2018;R$ 185,00;2;1
3898;06/03/2019;R$ 185,00;2;1
3898;05/05/2017;R$ 185,00;2;1
3898;06/05/2019;R$ 185,00;2;1
3898;06/12/2016;R$ 185,00;2;1
3898;05/02/2018;R$ 555,00;2;3
3898;07/11/2018;R$ 555,00;2;3
3898;07/06/2019;R$ 185,00;2;1
3898;07/04/2017;R$ 185,00;2;1
3898;07/03/2017;R$ 185,00;2;1
3898;06/04/2019;R$ 185,00;2;1
3898;05/02/2019;R$ 185,00;2;1
3898;06/06/2017;R$ 185,00;2;1
3899;15/11/2017;R$ 1197,00;4;3
3899;15/01/2019;R$ 2394,00;4;6
3899;16/01/2017;R$ 1197,00;4;3
3899;16/05/2017;R$ 2394,00;4;6
3899;15/12/2018;R$ 399,00;4;1
3899;16/08/2018;R$ 1197,00;4;3
3899;16/03/2018;R$ 399,00;4;1
3899;15/05/2018;R$ 399,00;4;1
3899;16/11/2016;R$ 399,00;4;1
3899;16/11/2018;R$ 399,00;4;1
3899;16/10/2016;R$ 399,00;4;1
3899;15/07/2019;R$ 399,00;4;1
3899;16/07/2018;R$ 399,00;4;1
3899;16/09/2016;R$ 399,00;4;1
3899;16/12/2016;R$ 399,00;4;1
3899;17/06/2018;R$ 399,00;4;1
3899;15/04/2017;R$ 399,00;4;1
3899;15/02/2018;R$ 399,00;4;1
3899;15/04/2018;R$ 399,00;4;1
3900;24/04/2018;R$ 1500,00;3;6
3900;24/05/2017;R$ 1500,00;3;6
3900;24/01/2019;R$ 1500,00;3;6
3900;23/11/2017;R$ 250,00;3;1
3900;23/02/2017;R$ 750,00;3;3
3900;24/01/2017;R$ 250,00;3;1
3900;23/02/2018;R$ 250,00;3;1
3900;23/12/2016;R$ 250,00;3;1
3900;23/03/2018;R$ 250,00;3;1
3900;22/10/2018;R$ 250,00;3;1
3900;22/12/2017;R$ 250,00;3;1
3900;23/12/2018;R$ 250,00;3;1
3900;23/01/2018;R$ 250,00;3;1
3900;23/10/2016;R$ 250,00;3;1
3900;22/11/2018;R$ 250,00;3;1
3900;22/09/2016;R$ 250,00;3;1
3900;23/07/2019;R$ 250,00;3;1
3901;28/07/2017;R$ 750,00;3;3
3901;28/10/2017;R$ 750,00;3;3
3901;28/11/2018;R$ 250,00;3;1
3901;28/08/2018;R$ 250,00;3;1
3901;28/04/2017;R$ 750,00;3;3
3901;28/01/2019;R$ 250,00;3;1
3901;28/11/2016;R$ 750,00;3;3
3901;28/04/2018;R$ 750,00;3;3
3901;28/09/2018;R$ 250,00;3;1
3901;28/06/2019;R$ 750,00;3;3
3901;28/03/2019;R$ 750,00;3;3
3901;28/07/2018;R$ 250,00;3;1
3901;28/01/2018;R$ 750,00;3;3
3901;02/02/2017;R$ 250,00;3;1
3901;28/02/2019;R$ 250,00;3;1
3901;28/10/2018;R$ 250,00;3;1
3901;28/09/2016;R$ 250,00;3;1
3902;05/03/2018;R$ 1197,00;4;3
3902;06/04/2017;R$ 1197,00;4;3
3902;05/11/2016;R$ 399,00;4;1
